,0
4141,0.168
4142,0.221
4143,0.115
4144,0.285
4145,0.05
4146,0.3
4147,0.306
4148,0.29
4149,0.952
4150,1.406
4151,0.145
4152,0.043
4153,0.004
4154,0.114
4155,0.099
4156,0.021
4157,0.32
4158,0.018
4159,0.168
4160,1.336
4161,0.315
4162,0.305
4163,0.094
4164,0.123
4165,0.257
4166,0.292
4167,0.33
4168,0.147
4169,0.281
4170,0.325
4171,0.101
4172,0.131
4173,0.068
4174,0.113
4175,0.057
4176,0.041
4177,0.125
4178,0.015
4179,0.074
4180,0.046
4181,0.022
4182,0.024
4183,0.127
4184,1.89
4185,0.084
4186,0.091
4187,0.153
4188,0.038
4189,0.11
4190,0.032
4191,0.06
4192,0.019
4193,0.011
4194,0.078
4195,0.028
4196,0.118
4197,0.02
4198,0.082
4199,0.12
4200,0.115
4201,0.109
4202,0.122
4203,0.088
4204,0.094
4205,0.148
4206,0.069
4207,0.275
4208,0.075
4209,0.248
4210,2.264
4211,2.653
4212,0.265
4213,0.301
4214,0.094
4215,0.136
4216,0.072
4217,0.224
4218,0.122
4219,0.221
4220,0.14
4221,0.007
4222,0.283
4223,0.138
4224,0.15
4225,0.144
4226,1.335
4227,0.084
4228,0.061
4229,0.093
4230,0.118
4231,0.801
4232,0.169
4233,0.005
4234,0.14
4235,0.166
4236,0.024
4237,0.295
4238,0.088
4239,0.058
4240,1.453
4241,0.309
4242,0.142
4243,0.091
4244,1.564
4245,0.122
4246,1.859
4247,0.056
4248,0.152
4249,0.116
4250,0.128
4251,0.027
4252,0.158
4253,0.03
4254,0.131
4255,0.292
4256,0.232
4257,1.366
4258,0.254
4259,0.094
4260,0.095
4261,0.271
4262,0.044
4263,0.255
4264,0.201
4265,0.027
4266,0.364
4267,0.064
4268,0.936
4269,0.026
4270,0.18
4271,0.144
4272,0.017
4273,0.009
4274,0.126
4275,0.024
4276,0.03
4277,0.138
4278,0.025
4279,0.184
4280,0.292
4281,0.172
4282,0.241
4283,1.554
4284,0.137
4285,0.296
4286,0.153
4287,0.242
4288,0.057
4289,0.165
4290,0.286
4291,1.632
4292,0.323
4293,0.268
4294,0.236
4295,0.019
4296,0.152
4297,0.084
4298,0.158
4299,0.158
4300,0.098
4301,0.108
4302,0.047
4303,0.159
4304,0.21
4305,0.069
4306,0.259
4307,0.028
4308,0.314
4309,0.023
4310,0.107
4311,0.261
4312,0.205
4313,0.316
4314,0.044
4315,0.194
4316,0.21
4317,0.249
4318,0.267
4319,0.129
4320,0.038
4321,0.043
4322,0.063
4323,0.028
4324,0.055
4325,0.104
4326,0.146
4327,0.26
4328,0.18
4329,0.181
4330,0.063
4331,0.179
4332,2.956
4333,0.241
4334,0.128
4335,0.222
4336,0.192
4337,0.131
4338,2.34
4339,0.296
4340,0.219
4341,0.176
4342,0.099
4343,0.103
4344,0.013
4345,0.054
4346,0.036
4347,0.068
4348,0.006
4349,0.016
4350,0.012
4351,0.142
4352,0.141
4353,0.13
4354,0.154
4355,0.018
4356,0.123
4357,0.03
4358,0.114
4359,0.058
4360,0.122
4361,0.055
4362,0.026
4363,0.152
4364,2.403
4365,0.105
4366,0.133
4367,0.068
4368,0.024
4369,0.094
4370,0.132
4371,0.022
4372,0.143
4373,0.097
4374,0.111
4375,2.462
4376,0.086
4377,0.099
4378,0.041
4379,0.085
4380,0.007
4381,0.077
4382,0.039
4383,0.055
4384,0.041
4385,0.008
4386,0.084
4387,0.049
4388,0.097
4389,0.084
4390,2.951
4391,0.158
4392,0.021
4393,0.316
4394,0.106
4395,1.516
4396,0.006
4397,0.11
4398,0.073
4399,0.199
4400,0.016
4401,0.044
4402,0.094
4403,0.043
4404,0.055
4405,0.065
4406,0.022
4407,0.043
4408,0.052
4409,0.07
4410,0.097
4411,0.092
4412,0.682
4413,0.11
4414,0.109
4415,0.106
4416,0.135
4417,0.009
4418,0.036
4419,0.115
4420,1.757
4421,0.017
4422,0.119
4423,0.094
4424,0.098
4425,0.03
4426,0.034
4427,0.076
4428,0.08
4429,0.029
4430,0.011
4431,0.075
4432,0.011
4433,0.069
4434,0.058
4435,0.151
4436,0.143
4437,1.218
4438,0.031
4439,0.119
4440,0.034
4441,0.01
4442,0.076
4443,0.066
4444,0.146
4445,0.142
4446,0.135
4447,0.139
4448,0.033
4449,0.061
4450,0.025
4451,0.014
4452,0.087
4453,0.069
4454,0.083
4455,0.014
4456,0.071
4457,0.081
4458,0.072
4459,0.045
4460,0.173
4461,1.112
4462,0.081
4463,0.02
4464,0.084
4465,0.004
4466,0.132
4467,0.155
4468,0.032
4469,1.607
4470,0.15
4471,0.085
4472,0.005
4473,0.007
4474,0.092
4475,0.042
4476,0.033
4477,0.052
4478,0.025
4479,0.048
4480,0.008
4481,0.079
4482,0.094
4483,0.155
4484,0.057
4485,0.339
4486,0.152
4487,0.029
4488,0.131
4489,0.155
4490,2.307
4491,0.05
4492,0.112
4493,0.026
4494,0.121
4495,0.117
4496,0.19
4497,0.188
4498,0.118
4499,0.023
4500,0.162
4501,0.043
4502,1.969
4503,0.01
4504,0.131
4505,0.078
4506,0.903
4507,1.808
4508,0.019
4509,0.14
4510,0.06
4511,0.154
4512,0.051
4513,0.004
4514,0.009
4515,0.12
4516,0.044
4517,0.139
4518,0.07
4519,0.137
4520,0.047
4521,0.117
4522,0.021
4523,0.041
4524,0.007
4525,0.071
4526,0.065
4527,0.01
4528,0.134
4529,0.069
4530,0.121
4531,0.076
4532,0.155
4533,0.025
4534,0.108
4535,0.154
4536,0.029
4537,0.065
4538,0.127
4539,0.151
4540,0.118
4541,0.063
4542,0.109
4543,0.033
4544,0.07
4545,0.066
4546,0.083
4547,0.044
4548,0.067
4549,0.039
4550,0.007
4551,0.02
4552,0.002
4553,2.855
4554,0.008
4555,1.598
4556,0.049
4557,0.101
4558,0.111
4559,0.126
4560,0.054
4561,0.018
4562,0.022
4563,0.004
4564,0.053
4565,2.23
4566,0.15
4567,0.079
4568,0.029
4569,0.067
4570,0.097
4571,0.093
4572,0.04
4573,0.051
4574,0.02
4575,0.069
4576,0.068
4577,0.095
4578,0.016
4579,0.062
4580,0.012
4581,0.044
4582,0.031
4583,0.142
4584,0.093
4585,0.105
4586,0.06
4587,0.135
4588,0.041
4589,0.101
4590,0.017
4591,0.015
4592,0.037
4593,0.061
4594,0.048
4595,0.071
4596,0.03
4597,0.049
4598,2.376
4599,0.075
4600,0.021
4601,0.103
4602,0.074
4603,0.087
4604,0.177
4605,0.162
4606,0.162
4607,0.002
4608,0.102
4609,0.025
4610,0.131
4611,0.985
4612,0.09
4613,0.154
4614,0.093
4615,0.148
4616,0.099
4617,0.055
4618,0.036
4619,0.008
4620,0.096
4621,0.086
4622,0.029
4623,0.072
4624,0.102
4625,0.04
4626,0.014
4627,0.089
4628,0.188
4629,0.185
4630,0.007
4631,0.063
4632,0.085
4633,0.014
4634,0.105
4635,0.095
4636,0.018
4637,0.042
4638,0.155
4639,0.175
4640,0.035
4641,0.003
4642,0.026
4643,0.063
4644,0.103
4645,0.029
4646,0.021
4647,0.06
4648,0.082
4649,0.096
4650,0.012
4651,0.026
4652,0.129
4653,0.134
4654,0.181
4655,0.137
4656,0.064
4657,0.056
4658,0.153
4659,2.641
4660,0.077
4661,0.117
4662,0.009
4663,0.064
4664,0.081
4665,0.147
4666,0.004
4667,0.156
4668,0.174
4669,1.958
4670,0.194
4671,0.191
4672,0.021
4673,0.145
4674,0.14
4675,0.009
4676,0.088
4677,0.069
4678,0.18
4679,0.124
4680,0.054
4681,0.147
4682,0.083
4683,0.02
4684,0.011
4685,0.045
4686,0.154
4687,0.109
4688,0.088
4689,0.087
4690,0.117
4691,0.05
4692,0.148
4693,0.091
4694,0.139
4695,0.044
4696,0.122
4697,0.073
4698,0.004
4699,0.136
4700,0.083
4701,0.03
4702,0.1
4703,0.115
4704,0.009
4705,0.861
4706,2.739
4707,0.11
4708,0.045
4709,0.082
4710,0.079
4711,0.049
4712,0.044
4713,0.095
4714,0.075
4715,0.096
4716,0.091
4717,0.098
4718,0.028
4719,0.083
4720,0.002
4721,0.032
4722,1.58
4723,0.166
4724,0.198
4725,0.163
4726,0.14
4727,0.057
4728,0.101
4729,0.084
4730,0.076
4731,0.014
4732,0.153
4733,0.12
4734,0.084
4735,0.075
4736,0.051
4737,0.091
4738,0.071
4739,0.063
4740,0.019
4741,0.089
4742,0.03
4743,0.066
4744,0.043
4745,0.008
4746,0.025
4747,0.009
4748,0.092
4749,0.07
4750,0.066
4751,0.119
4752,0.049
4753,2.537
4754,0.031
4755,0.113
4756,0.129
4757,0.072
4758,0.128
4759,0.168
4760,0.033
4761,0.028
4762,0.047
4763,0.074
4764,0.009
4765,0.01
4766,0.021
4767,0.017
4768,0.155
4769,0.017
4770,0.078
4771,0.036
4772,0.151
4773,0.108
4774,0.133
4775,0.106
4776,0.103
4777,0.156
4778,2.841
4779,0.128
4780,0.333
4781,0.014
4782,0.045
4783,0.015
4784,0.082
4785,0.037
4786,0.072
4787,0.079
4788,0.073
4789,0.042
4790,0.025
4791,0.06
4792,0.09
4793,0.094
4794,0.034
4795,0.126
4796,0.07
4797,0.099
4798,0.176
4799,0.008
4800,0.01
4801,0.088
4802,0.009
4803,0.053
4804,0.019
4805,0.093
4806,0.086
4807,0.064
4808,0.1
4809,1.271
4810,0.062
4811,0.087
4812,0.022
4813,0.022
4814,0.081
4815,0.078
4816,0.047
4817,0.016
4818,0.031
4819,0.144
4820,0.07
4821,0.177
4822,0.052
4823,2.569
4824,0.001
4825,0.039
4826,0.155
4827,0.016
4828,0.042
4829,0.074
4830,0.01
4831,0.103
4832,0.04
4833,0.162
4834,0.003
4835,0.194
4836,0.145
4837,0.029
4838,0.148
4839,0.032
4840,0.031
4841,0.169
4842,0.089
4843,2.15
4844,0.13
4845,0.151
4846,0.193
4847,0.048
4848,0.036
4849,0.079
4850,0.105
4851,0.017
4852,0.115
4853,0.068
4854,0.029
4855,0.004
4856,0.021
4857,0.117
4858,0.001
4859,0.105
4860,0.08
4861,0.1
4862,0.102
4863,0.055
4864,0.141
4865,0.04
4866,0.018
4867,0.041
4868,0.05
4869,0.138
4870,0.063
4871,0.044
4872,0.121
4873,0.079
4874,0.074
4875,0.09
4876,0.012
4877,0.138
4878,0.027
4879,0.118
4880,0.01
4881,0.049
4882,0.007
4883,0.034
4884,2.528
4885,0.092
4886,0.006
4887,0.091
4888,0.088
4889,0.066
4890,0.031
4891,0.17
4892,0.127
4893,0.046
4894,0.119
4895,0.13
4896,0.002
4897,0.065
4898,0.062
4899,0.073
4900,0.073
4901,0.088
4902,0.079
4903,0.092
4904,0.047
4905,0.012
4906,0.095
4907,0.008
4908,0.013
4909,0.061
4910,0.04
4911,0.021
4912,0.094
4913,0.06
4914,0.017
4915,0.059
4916,0.057
4917,0.189
4918,0.35
4919,0.066
4920,0.031
4921,0.017
4922,0.151
4923,0.048
4924,0.075
4925,0.141
4926,0.039
4927,0.179
4928,0.006
4929,0.099
4930,0.061
4931,0.039
4932,0.084
4933,0.054
4934,0.042
4935,0.067
4936,0.06
4937,0.097
4938,0.017
4939,0.004
4940,0.197
4941,0.132
4942,0.059
4943,0.037
4944,0.039
4945,0.011
4946,0.013
4947,0.07
4948,0.057
4949,0.021
4950,0.01
4951,0.028
4952,0.081
4953,0.063
4954,0.069
4955,0.064
4956,0.074
4957,0.065
4958,0.014
4959,0.017
4960,0.086
4961,0.023
4962,0.024
4963,2.153
4964,0.106
4965,0.116
4966,0.049
4967,0.131
4968,0.088
4969,0.065
4970,0.106
4971,0.015
4972,0.136
4973,0.011
4974,0.083
4975,0.2
4976,0.102
4977,0.097
4978,0.015
4979,0.059
4980,0.04
4981,2.986
4982,0.047
4983,0.091
4984,0.013
4985,0.102
4986,0.088
4987,0.088
4988,0.046
4989,0.178
4990,0.061
4991,0.151
4992,0.012
4993,0.086
4994,0.058
4995,0.117
4996,0.11
4997,0.116
4998,0.09
4999,0.01
5000,0.003
5001,0.196
5002,0.088
5003,0.18
5004,0.182
5005,0.025
5006,0.083
5007,0.105
5008,0.025
5009,0.07
5010,0.107
5011,0.064
5012,0.106
5013,0.085
5014,1.823
5015,0.048
5016,0.03
5017,0.098
5018,0.061
5019,0.142
5020,0.111
5021,0.051
5022,0.124
5023,0.113
5024,1.533
5025,0.057
5026,2.557
5027,2.805
5028,0.039
5029,0.1
5030,0.075
5031,0.097
5032,0.038
5033,0.085
5034,0.083
5035,0.136
5036,0.121
5037,0.116
5038,0.071
5039,0.131
5040,0.148
5041,0.012
5042,0.054
5043,0.156
5044,0.021
5045,0.466
5046,0.156
5047,0.066
5048,0.033
5049,0.069
5050,0.963
5051,0.011
5052,0.084
5053,0.074
5054,0.569
5055,0.097
5056,0.035
5057,0.084
5058,0.014
5059,0.031
5060,0.187
5061,0.193
5062,0.109
5063,0.121
5064,0.02
5065,1.701
5066,0.052
5067,0.054
5068,0.12
5069,0.147
5070,0.06
5071,0.052
5072,0.015
5073,0.007
5074,0.097
5075,0.017
5076,0.028
5077,0.014
5078,0.007
5079,0.032
5080,0.055
5081,0.055
5082,0.04
5083,0.176
5084,0.162
5085,0.097
5086,0.117
5087,0.043
5088,0.139
5089,0.165
5090,0.869
5091,0.042
5092,0.121
5093,0.157
5094,0.097
5095,0.039
5096,0.024
5097,0.039
5098,0.017
5099,0.043
5100,0.041
5101,0.019
5102,0.032
5103,0.024
5104,0.049
5105,0.01
5106,0.032
5107,0.114
5108,0.128
5109,2.601
5110,0.14
5111,0.142
5112,0.102
5113,0.098
5114,0.172
5115,0.04
5116,0.194
5117,0.171
5118,0.172
5119,0.188
5120,0.047
5121,0.046
5122,0.01
5123,0.002
5124,0.045
5125,0.035
5126,0.011
5127,0.026
5128,0.005
5129,0.033
5130,0.281
5131,0.194
5132,0.104
5133,0.067
5134,0.194
5135,0.093
5136,0.174
5137,0.131
5138,0.129
5139,0.075
5140,0.175
5141,1.103
5142,0.185
5143,0.024
5144,0.027
5145,0.051
5146,0.021
5147,0.022
5148,0.021
5149,0.006
5150,0.018
5151,0.05
5152,0.018
5153,0.05
5154,0.025
5155,0.138
5156,2.219
5157,0.183
5158,0.016
5159,0.052
5160,0.032
5161,0.177
5162,0.002
5163,0.177
5164,0.014
5165,0.153
5166,0.042
5167,0.105
5168,0.194
5169,0.159
5170,0.051
5171,0.124
5172,0.17
5173,0.188
5174,0.202
5175,0.155
5176,0.11
5177,0.103
5178,0.174
5179,0.037
5180,0.162
5181,0.142
5182,0.044
5183,0.197
5184,0.048
5185,0.19
5186,0.139
5187,0.042
5188,0.132
5189,0.145
5190,0.049
5191,0.184
5192,0.172
5193,0.023
5194,0.177
5195,0.118
5196,0.121
5197,0.084
5198,0.087
5199,0.062
5200,0.003
5201,0.059
5202,0.047
5203,0.088
5204,0.132
5205,0.013
5206,0.081
5207,0.186
5208,1.696
5209,0.024
5210,0.086
5211,0.163
5212,0.027
5213,0.026
5214,0.156
5215,0.121
5216,0.027
5217,0.046
5218,0.04
5219,0.001
5220,0.023
5221,0.03
5222,0.01
5223,0.036
5224,0.014
5225,0.027
5226,0.041
5227,0.136
5228,0.204
5229,0.109
5230,0.212
5231,0.013
5232,0.133
5233,0.08
5234,0.153
5235,0.188
5236,0.001
5237,0.04
5238,0.021
5239,0.206
5240,0.002
5241,0.034
5242,0.03
5243,0.048
5244,0.019
5245,0.014
5246,0.036
5247,0.005
5248,0.05
5249,0.002
5250,0.006
5251,0.216
5252,0.159
5253,0.204
5254,0.203
5255,0.026
5256,0.085
5257,0.046
5258,0.107
5259,0.008
5260,0.17
5261,0.192
5262,0.016
5263,0.099
5264,0.047
5265,0.027
5266,0.007
5267,0.019
5268,0.033
5269,0.038
5270,0.01
5271,0.019
5272,0.007
5273,0.008
5274,0.004
5275,0.118
5276,0.21
5277,0.147
5278,0.205
5279,0.159
5280,0.131
5281,0.142
5282,0.096
5283,0.072
5284,0.183
5285,0.002
5286,0.097
5287,0.187
5288,0.051
5289,0.05
5290,0.038
5291,0.044
5292,0.002
5293,0.022
5294,0.017
5295,0.036
5296,0.029
5297,0.033
5298,0.033
5299,0.15
5300,0.168
5301,0.052
5302,0.211
5303,0.079
5304,0.153
5305,0.023
5306,0.179
5307,0.136
5308,0.01
5309,0.19
5310,0.01
5311,2.366
5312,0.049
5313,0.009
5314,0.039
5315,0.05
5316,0.023
5317,0.031
5318,0.002
5319,0.03
5320,0.015
5321,0.005
5322,0.04
5323,0.111
5324,0.13
5325,0.048
5326,0.186
5327,0.019
5328,0.049
5329,0.032
5330,0.124
5331,0.029
5332,0.168
5333,0.189
5334,0.078
5335,0.04
5336,0.099
5337,0.057
5338,0.014
5339,0.007
5340,0.074
5341,0.105
5342,0.201
5343,0.195
5344,0.06
5345,0.649
5346,0.009
5347,0.001
5348,0.191
5349,0.027
5350,0.065
5351,0.059
5352,0.165
5353,0.012
5354,0.018
5355,0.097
5356,0.07
5357,0.163
5358,0.022
5359,0.06
5360,0.175
5361,0.036
5362,0.09
5363,0.015
5364,0.067
5365,0.171
5366,0.178
5367,0.289
5368,1.742
5369,0.18
5370,0.133
5371,0.041
5372,0.057
5373,0.2
5374,0.132
5375,0.045
5376,0.196
5377,0.182
5378,0.042
5379,0.029
5380,0.183
5381,0.096
5382,0.054
5383,0.127
5384,0.018
5385,0.016
5386,0.039
5387,0.041
5388,0.039
5389,0.05
5390,0.034
5391,0.011
5392,0.117
5393,0.038
5394,0.015
5395,0.076
5396,0.105
5397,0.149
5398,0.161
5399,1.764
5400,0.075
5401,0.072
5402,0.104
5403,0.189
5404,0.108
5405,0.064
5406,0.087
5407,0.115
5408,0.035
5409,0.038
5410,0.009
5411,0.016
5412,0.036
5413,0.007
5414,0.023
5415,1.16
5416,0.032
5417,0.027
5418,0.028
5419,0.02
5420,0.079
5421,1.737
5422,0.017
5423,0.035
5424,0.046
5425,0.035
5426,0.007
5427,0.018
5428,0.532
5429,0.076
5430,0.016
5431,0.184
5432,0.009
5433,0.03
5434,0.015
5435,0.015
5436,0.013
5437,0.017
5438,0.036
5439,0.046
5440,0.025
5441,0.021
5442,0.024
5443,1.355
5444,0.07
5445,0.187
5446,0.065
5447,0.114
5448,0.005
5449,0.188
5450,0.181
5451,0.083
5452,2.976
5453,0.178
5454,0.017
5455,0.152
5456,0.027
5457,0.031
5458,0.043
5459,0.045
5460,0.044
5461,0.021
5462,0.036
5463,0.017
5464,0.009
5465,0.043
5466,0.05
5467,0.173
5468,0.112
5469,0.193
5470,0.081
5471,0.119
5472,0.016
5473,0.12
5474,0.062
5475,0.159
5476,0.054
5477,0.193
5478,0.094
5479,2.185
5480,0.003
5481,0.025
5482,0.041
5483,0.016
5484,0.001
5485,0.021
5486,0.044
5487,0.009
5488,0.049
5489,0.035
5490,0.025
5491,0.101
5492,0.031
5493,0.066
5494,0.214
5495,0.029
5496,0.196
5497,0.093
5498,0.183
5499,0.143
5500,0.018
5501,0.106
5502,0.182
5503,0.015
5504,0.104
5505,0.137
5506,0.101
5507,1.161
5508,0.104
5509,0.174
5510,0.013
5511,0.021
5512,0.028
5513,0.205
5514,0.181
5515,0.016
5516,0.019
5517,0.714
5518,0.011
5519,0.053
5520,0.132
5521,0.183
5522,0.044
5523,0.095
5524,0.189
5525,0.03
5526,0.194
5527,0.098
5528,0.109
5529,0.131
5530,0.687
5531,0.136
5532,0.165
5533,0.017
5534,0.035
5535,0.169
5536,0.158
5537,0.032
5538,0.202
5539,0.161
5540,0.019
5541,0.083
5542,0.067
5543,0.183
5544,0.845
5545,2.88
5546,0.171
5547,2.473
5548,0.119
5549,1.797
5550,0.044
5551,0.036
5552,0.037
5553,0.025
5554,0.049
5555,0.01
5556,0.013
5557,0.023
5558,0.032
5559,0.031
5560,0.015
5561,0.043
5562,0.007
5563,0.209
5564,0.118
5565,0.059
5566,0.05
5567,0.053
5568,0.145
5569,0.117
5570,0.145
5571,0.147
5572,0.134
5573,0.135
5574,0.2
5575,0.186
5576,0.006
5577,0.049
5578,0.049
5579,0.032
5580,0.04
5581,0.011
5582,0.026
5583,0.014
5584,0.045
5585,0.024
5586,0.012
5587,0.196
5588,0.123
5589,0.044
5590,0.105
5591,0.195
5592,0.133
5593,0.011
5594,0.181
5595,0.043
5596,0.029
5597,0.11
5598,0.015
5599,0.166
5600,0.01
5601,1.894
5602,0.047
5603,0.047
5604,0.006
5605,0.016
5606,0.039
5607,0.046
5608,0.044
5609,0.034
5610,0.05
5611,0.13
5612,0.195
5613,2.953
5614,0.214
5615,0.075
5616,0.033
5617,0.06
5618,0.08
5619,0.078
5620,0.063
5621,0.125
5622,0.043
5623,2.931
5624,0.005
5625,0.041
5626,0.048
5627,0.023
5628,0.046
5629,0.033
5630,0.049
5631,0.033
5632,0.018
5633,0.024
5634,0.035
5635,0.129
5636,0.104
5637,0.187
5638,1.804
5639,0.168
5640,0.161
5641,0.202
5642,0.157
5643,0.057
5644,0.128
5645,0.164
5646,0.06
5647,0.07
5648,0.03
5649,0.015
5650,0.034
5651,0.034
5652,0.005
5653,0.019
5654,0.01
5655,0.017
5656,0.02
5657,0.033
5658,0.051
5659,0.519
5660,0.005
5661,0.092
5662,0.215
5663,0.194
5664,0.054
5665,0.106
5666,0.035
5667,0.015
5668,0.123
5669,0.142
5670,0.08
5671,0.167
5672,0.017
5673,0.017
5674,0.179
5675,0.035
5676,0.207
5677,0.182
5678,0.19
5679,0.058
5680,0.128
5681,0.094
5682,0.09
5683,0.04
5684,0.058
5685,0.203
5686,0.039
5687,0.12
5688,0.113
5689,0.002
5690,0.121
5691,0.168
5692,1.18
5693,0.124
5694,0.055
5695,0.154
5696,0.133
5697,0.06
5698,0.151
5699,0.188
5700,0.095
5701,0.102
5702,0.099
5703,0.036
5704,0.067
5705,0.2
5706,0.055
5707,0.032
5708,0.021
5709,0.071
5710,0.129
5711,0.096
5712,0.166
5713,1.328
5714,1.357
5715,0.11
5716,0.05
5717,0.054
5718,0.009
5719,0.012
5720,0.03
5721,0.03
5722,0.009
5723,0.024
5724,0.047
5725,0.006
5726,0.013
5727,0.021
5728,0.026
5729,0.022
5730,0.019
5731,0.008
5732,0.166
5733,0.124
5734,0.2
5735,0.157
5736,0.024
5737,0.089
5738,0.197
5739,1.279
5740,0.13
5741,0.191
5742,0.037
5743,0.074
5744,0.013
5745,0.006
5746,0.041
5747,0.03
5748,0.047
5749,0.035
5750,0.032
5751,0.034
5752,0.044
5753,0.051
5754,0.017
5755,2.545
5756,0.084
5757,0.166
5758,2.526
5759,0.068
5760,0.132
5761,0.154
5762,0.145
5763,0.111
5764,0.123
5765,0.085
5766,0.132
5767,0.063
5768,0.005
5769,0.047
5770,0.02
5771,0.01
5772,0.029
5773,0.023
5774,0.044
5775,0.022
5776,0.02
5777,0.009
5778,0.033
5779,0.056
5780,0.03
5781,0.109
5782,0.034
5783,0.086
5784,0.092
5785,0.014
5786,0.148
5787,0.005
5788,0.139
5789,0.05
5790,0.115
5791,0.101
5792,0.002
5793,0.04
5794,0.037
5795,0.023
5796,0.026
5797,0.038
5798,0.023
5799,0.048
5800,0.042
5801,0.002
5802,0.049
5803,0.172
5804,0.198
5805,0.076
5806,0.199
5807,0.018
5808,0.089
5809,0.125
5810,0.155
5811,0.016
5812,0.008
5813,0.007
5814,0.2
5815,0.149
5816,0.009
5817,0.011
5818,0.028
5819,0.022
5820,0.039
5821,0.014
5822,0.021
5823,0.02
5824,0.029
5825,0.038
5826,0.034
5827,0.059
5828,0.14
5829,0.059
5830,0.101
5831,0.032
5832,0.056
5833,0.081
5834,0.057
5835,0.002
5836,0.037
5837,0.132
5838,0.155
5839,0.113
5840,0.122
5841,0.126
5842,0.022
5843,0.076
5844,1.795
5845,0.034
5846,0.158
5847,0.064
5848,0.174
5849,0.032
5850,0.014
5851,0.134
5852,0.173
5853,0.15
5854,0.187
5855,0.089
5856,0.008
5857,0.151
5858,0.05
5859,0.102
5860,0.095
5861,0.062
5862,0.035
5863,0.037
5864,0.141
5865,2.14
5866,0.077
5867,0.027
5868,0.045
5869,0.051
5870,0.062
5871,0.077
5872,0.075
5873,0.158
5874,0.134
5875,0.061
5876,1.371
5877,1.464
5878,0.057
5879,0.085
5880,0.058
5881,0.132
5882,0.07
5883,0.121
5884,0.087
5885,0.087
5886,0.092
5887,0.154
5888,0.005
5889,0.061
5890,0.075
5891,0.086
5892,1.068
5893,0.064
5894,0.015
5895,0.013
5896,0.087
5897,0.025
5898,0.045
5899,0.157
5900,0.156
5901,0.128
5902,0.044
5903,1.27
5904,0.011
5905,0.08
5906,0.04
5907,0.097
5908,0.003
5909,0.096
5910,0.053
5911,1.036
5912,0.013
5913,2.835
5914,0.082
5915,0.075
5916,0.077
5917,0.102
5918,0.034
5919,0.099
5920,0.094
5921,0.057
5922,0.001
5923,0.084
5924,0.132
5925,0.081
5926,0.117
5927,0.158
5928,0.06
5929,0.094
5930,0.066
5931,0.098
5932,0.02
5933,0.029
5934,0.076
5935,0.862
5936,0.031
5937,0.04
5938,0.019
5939,0.102
5940,0.051
5941,0.098
5942,0.052
5943,0.034
5944,0.102
5945,0.082
5946,0.037
5947,0.083
5948,0.124
5949,0.037
5950,0.114
5951,0.107
5952,0.102
5953,0.049
5954,0.141
5955,0.043
5956,0.03
5957,0.085
5958,0.05
5959,0.058
5960,0.089
5961,0.003
5962,0.02
5963,0.061
5964,0.025
5965,0.063
5966,0.065
5967,0.03
5968,0.038
5969,0.066
5970,0.101
5971,0.085
5972,0.126
5973,0.027
5974,0.15
5975,0.051
5976,0.034
5977,0.047
5978,0.049
5979,0.03
5980,0.015
5981,0.145
5982,0.055
5983,0.027
5984,0.016
5985,2.75
5986,0.056
5987,1.808
5988,0.009
5989,0.008
5990,0.077
5991,0.089
5992,0.012
5993,0.069
5994,0.021
5995,0.153
5996,0.046
5997,1.851
5998,0.028
5999,0.082
6000,0.114
6001,0.022
6002,0.027
6003,0.136
6004,0.121
6005,0.153
6006,0.028
6007,0.029
6008,2.809
6009,0.327
6010,0.092
6011,0.122
6012,0.112
6013,0.114
6014,0.175
6015,0.168
6016,0.128
6017,0.05
6018,0.171
6019,0.159
6020,0.186
6021,0.139
6022,0.173
6023,0.104
6024,0.136
6025,0.06
6026,0.045
6027,0.092
6028,0.158
6029,0.039
6030,0.087
6031,0.068
6032,0.097
6033,0.04
6034,0.078
6035,0.032
6036,0.08
6037,2.568
6038,0.08
6039,0.012
6040,0.1
6041,0.148
6042,0.11
6043,0.005
6044,0.121
6045,0.127
6046,0.147
6047,0.145
6048,0.153
6049,0.121
6050,0.083
6051,0.085
6052,0.041
6053,0.13
6054,0.13
6055,0.181
6056,0.04
6057,0.012
6058,0.048
6059,0.082
6060,0.085
6061,0.005
6062,0.045
6063,0.044
6064,0.025
6065,0.065
6066,0.012
6067,0.044
6068,0.015
6069,0.584
6070,1.493
6071,0.104
6072,0.093
6073,0.156
6074,0.116
6075,2.857
6076,0.011
6077,0.037
6078,0.067
6079,0.131
6080,0.041
6081,0.085
6082,0.103
6083,0.035
6084,0.038
6085,0.037
6086,0.052
6087,0.008
6088,0.104
6089,0.056
6090,0.108
6091,0.085
6092,0.149
6093,0.069
6094,0.185
6095,0.109
6096,0.046
6097,0.023
6098,0.138
6099,0.152
6100,0.04
6101,0.079
6102,0.136
6103,0.115
6104,0.041
6105,0.058
6106,0.059
6107,0.099
6108,0.024
6109,0.083
6110,0.058
6111,0.011
6112,0.009
6113,0.062
6114,0.012
6115,0.143
6116,0.13
6117,0.169
6118,0.06
6119,0.095
6120,0.104
6121,0.094
6122,0.154
6123,0.03
6124,2.745
6125,0.149
6126,0.092
6127,0.174
6128,0.04
6129,0.013
6130,0.029
6131,0.099
6132,0.082
6133,0.092
6134,0.039
6135,0.101
6136,0.05
6137,0.089
6138,0.068
6139,0.093
