,0
4141,1.374
4142,0.275
4143,0.204
4144,0.278
4145,0.05
4146,0.321
4147,0.206
4148,0.098
4149,0.111
4150,0.106
4151,0.111
4152,0.045
4153,0.16
4154,0.145
4155,0.13
4156,0.024
4157,0.125
4158,0.16
4159,0.313
4160,1.888
4161,0.111
4162,0.173
4163,0.288
4164,0.002
4165,0.069
4166,0.04
4167,0.417
4168,0.168
4169,0.177
4170,0.072
4171,0.021
4172,0.15
4173,0.201
4174,0.132
4175,0.131
4176,0.155
4177,0.096
4178,0.006
4179,0.051
4180,0.133
4181,0.115
4182,0.101
4183,0.127
4184,0.141
4185,0.162
4186,0.088
4187,0.124
4188,0.092
4189,0.052
4190,0.054
4191,0.032
4192,0.11
4193,0.072
4194,0.07
4195,0.124
4196,2.192
4197,0.029
4198,0.029
4199,0.133
4200,2.877
4201,0.049
4202,3.018
4203,0.009
4204,0.099
4205,0.12
4206,0.145
4207,0.059
4208,0.271
4209,0.126
4210,2.797
4211,0.17
4212,0.026
4213,2.335
4214,0.293
4215,0.13
4216,0.152
4217,0.244
4218,0.013
4219,0.078
4220,0.202
4221,0.105
4222,0.009
4223,0.152
4224,0.002
4225,0.147
4226,0.083
4227,0.153
4228,0.018
4229,0.126
4230,0.124
4231,0.236
4232,0.253
4233,0.058
4234,0.308
4235,3.237
4236,0.172
4237,0.138
4238,0.156
4239,0.317
4240,0.323
4241,0.161
4242,0.103
4243,0.138
4244,0.15
4245,0.32
4246,0.03
4247,0.045
4248,0.16
4249,0.161
4250,0.159
4251,0.091
4252,0.1
4253,0.072
4254,0.042
4255,0.225
4256,0.014
4257,0.074
4258,0.226
4259,0.285
4260,0.296
4261,0.124
4262,0.194
4263,0.222
4264,0.3
4265,0.136
4266,0.089
4267,0.078
4268,0.298
4269,0.255
4270,0.319
4271,0.03
4272,0.109
4273,0.016
4274,0.029
4275,0.089
4276,0.114
4277,0.148
4278,0.13
4279,0.069
4280,0.202
4281,0.193
4282,0.189
4283,1.678
4284,0.27
4285,0.119
4286,0.123
4287,0.058
4288,0.292
4289,0.021
4290,0.102
4291,0.185
4292,0.048
4293,0.099
4294,0.082
4295,0.07
4296,0.142
4297,0.078
4298,0.086
4299,0.142
4300,0.003
4301,0.071
4302,0.057
4303,0.078
4304,0.192
4305,0.204
4306,0.015
4307,0.131
4308,0.322
4309,0.279
4310,0.078
4311,0.002
4312,0.154
4313,0.063
4314,0.183
4315,0.183
4316,1.632
4317,0.333
4318,0.189
4319,0.105
4320,0.058
4321,0.122
4322,0.117
4323,0.127
4324,0.052
4325,0.022
4326,0.049
4327,0.302
4328,0.285
4329,0.143
4330,0.283
4331,0.276
4332,0.131
4333,0.332
4334,0.155
4335,0.043
4336,0.214
4337,0.182
4338,0.222
4339,0.253
4340,0.065
4341,0.201
4342,0.071
4343,0.138
4344,0.063
4345,0.051
4346,0.116
4347,0.076
4348,0.023
4349,0.125
4350,0.105
4351,0.052
4352,0.019
4353,0.011
4354,0.151
4355,0.01
4356,0.108
4357,0.096
4358,0.124
4359,0.118
4360,0.094
4361,0.031
4362,0.027
4363,0.111
4364,0.077
4365,0.142
4366,0.118
4367,0.089
4368,0.131
4369,0.147
4370,0.085
4371,0.1
4372,0.132
4373,0.129
4374,0.11
4375,0.068
4376,0.041
4377,0.085
4378,0.077
4379,2.303
4380,0.048
4381,0.087
4382,0.078
4383,0.024
4384,0.045
4385,0.099
4386,0.071
4387,0.091
4388,0.139
4389,0.099
4390,0.044
4391,0.062
4392,0.042
4393,0.109
4394,0.037
4395,0.028
4396,0.12
4397,0.094
4398,0.15
4399,0.197
4400,0.042
4401,0.086
4402,0.041
4403,0.051
4404,0.09
4405,0.062
4406,0.008
4407,0.065
4408,0.037
4409,0.102
4410,0.048
4411,0.047
4412,0.063
4413,0.092
4414,0.046
4415,0.097
4416,0.016
4417,0.158
4418,0.106
4419,0.118
4420,0.103
4421,0.135
4422,0.058
4423,0.226
4424,0.089
4425,0.013
4426,0.084
4427,0.021
4428,0.1
4429,0.083
4430,0.048
4431,0.102
4432,0.036
4433,0.028
4434,0.049
4435,0.184
4436,0.164
4437,0.098
4438,0.171
4439,0.141
4440,0.008
4441,0.087
4442,0.087
4443,0.055
4444,0.055
4445,0.008
4446,0.134
4447,0.186
4448,1.976
4449,0.044
4450,0.085
4451,1.909
4452,0.085
4453,0.026
4454,2.78
4455,0.004
4456,0.026
4457,0.086
4458,0.01
4459,0.122
4460,0.078
4461,0.108
4462,0.158
4463,0.143
4464,0.157
4465,0.226
4466,0.121
4467,0.071
4468,0.153
4469,0.029
4470,0.15
4471,0.154
4472,0.053
4473,0.005
4474,0.015
4475,0.067
4476,1.332
4477,0.012
4478,0.059
4479,0.039
4480,0.078
4481,0.014
4482,0.007
4483,0.075
4484,0.093
4485,0.169
4486,0.039
4487,0.098
4488,0.131
4489,0.026
4490,0.156
4491,0.082
4492,0.026
4493,0.016
4494,0.096
4495,0.159
4496,0.043
4497,0.083
4498,0.045
4499,0.121
4500,0.1
4501,0.182
4502,0.006
4503,0.084
4504,0.01
4505,0.037
4506,0.071
4507,0.156
4508,0.125
4509,0.136
4510,0.142
4511,0.048
4512,0.092
4513,0.104
4514,0.141
4515,0.024
4516,0.071
4517,0.042
4518,0.092
4519,0.056
4520,0.15
4521,0.091
4522,0.066
4523,0.015
4524,0.052
4525,0.063
4526,0.147
4527,0.05
4528,0.018
4529,0.027
4530,0.003
4531,0.156
4532,0.132
4533,0.004
4534,0.007
4535,0.069
4536,0.068
4537,0.064
4538,2.292
4539,0.108
4540,0.076
4541,0.075
4542,0.014
4543,0.151
4544,0.082
4545,0.047
4546,0.042
4547,0.06
4548,1.122
4549,0.028
4550,0.088
4551,0.042
4552,0.019
4553,0.037
4554,0.006
4555,1.776
4556,0.06
4557,0.192
4558,0.132
4559,0.029
4560,0.153
4561,0.034
4562,2.38
4563,0.07
4564,0.148
4565,0.052
4566,0.028
4567,0.118
4568,0.085
4569,0.096
4570,0.01
4571,2.647
4572,0.065
4573,0.101
4574,0.043
4575,0.102
4576,0.011
4577,0.027
4578,0.014
4579,0.125
4580,0.004
4581,0.125
4582,0.2
4583,0.764
4584,0.028
4585,0.071
4586,0.048
4587,0.044
4588,0.118
4589,0.07
4590,0.076
4591,0.149
4592,0.015
4593,0.065
4594,0.044
4595,3.094
4596,0.043
4597,0.102
4598,0.445
4599,0.047
4600,0.022
4601,0.024
4602,0.088
4603,0.051
4604,1.777
4605,0.082
4606,0.08
4607,0.122
4608,0.066
4609,0.129
4610,0.129
4611,0.12
4612,0.053
4613,0.001
4614,0.023
4615,0.12
4616,0.036
4617,0.065
4618,0.059
4619,0.036
4620,0.083
4621,0.089
4622,0.002
4623,0.099
4624,0.074
4625,0.007
4626,0.08
4627,0.075
4628,0.144
4629,0.114
4630,0.117
4631,0.013
4632,0.158
4633,0.021
4634,0.021
4635,0.076
4636,0.028
4637,0.113
4638,2.445
4639,0.118
4640,0.099
4641,0.022
4642,0.028
4643,0.051
4644,0.059
4645,0.071
4646,0.087
4647,0.029
4648,0.006
4649,0.098
4650,0.1
4651,0.02
4652,0.515
4653,0.144
4654,0.082
4655,0.088
4656,0.008
4657,0.031
4658,0.06
4659,0.045
4660,0.048
4661,0.094
4662,0.034
4663,0.122
4664,0.076
4665,0.024
4666,0.025
4667,0.085
4668,0.173
4669,0.14
4670,0.135
4671,0.175
4672,0.185
4673,0.064
4674,0.13
4675,0.006
4676,0.066
4677,0.026
4678,0.153
4679,0.115
4680,0.03
4681,0.007
4682,0.051
4683,0.037
4684,0.104
4685,0.044
4686,0.113
4687,0.131
4688,0.112
4689,0.075
4690,0.153
4691,0.116
4692,0.048
4693,0.135
4694,0.07
4695,0.134
4696,0.075
4697,0.032
4698,0.145
4699,0.139
4700,0.153
4701,0.152
4702,0.125
4703,0.127
4704,0.08
4705,1.653
4706,0.09
4707,0.099
4708,0.155
4709,0.011
4710,0.131
4711,0.021
4712,0.061
4713,0.037
4714,0.022
4715,0.069
4716,0.008
4717,0.098
4718,0.006
4719,0.058
4720,0.016
4721,0.016
4722,0.007
4723,2.432
4724,0.012
4725,0.022
4726,0.068
4727,0.068
4728,0.138
4729,0.033
4730,0.033
4731,0.045
4732,0.067
4733,0.133
4734,0.089
4735,0.157
4736,0.01
4737,0.004
4738,0.058
4739,0.06
4740,0.035
4741,0.01
4742,0.083
4743,0.023
4744,0.039
4745,0.006
4746,1.842
4747,0.089
4748,0.116
4749,0.114
4750,0.046
4751,0.045
4752,0.086
4753,0.081
4754,0.014
4755,0.049
4756,0.147
4757,0.082
4758,0.062
4759,0.144
4760,0.089
4761,0.069
4762,0.002
4763,0.076
4764,1.382
4765,0.085
4766,0.029
4767,0.035
4768,0.054
4769,0.1
4770,0.071
4771,0.072
4772,0.12
4773,0.022
4774,0.171
4775,0.061
4776,0.084
4777,0.113
4778,1.347
4779,0.12
4780,0.155
4781,0.072
4782,0.09
4783,0.124
4784,0.065
4785,0.066
4786,0.019
4787,0.028
4788,0.046
4789,0.034
4790,0.005
4791,0.021
4792,0.032
4793,0.072
4794,0.033
4795,0.084
4796,0.172
4797,0.037
4798,0.109
4799,0.093
4800,0.069
4801,0.138
4802,0.136
4803,0.037
4804,0.042
4805,0.039
4806,0.019
4807,0.178
4808,0.025
4809,0.004
4810,0.053
4811,0.048
4812,0.077
4813,0.1
4814,0.033
4815,0.063
4816,0.022
4817,0.046
4818,0.041
4819,0.017
4820,0.095
4821,0.038
4822,0.079
4823,0.012
4824,0.048
4825,0.125
4826,2.074
4827,0.05
4828,0.083
4829,0.043
4830,0.125
4831,0.069
4832,0.188
4833,0.052
4834,0.041
4835,2.054
4836,0.129
4837,0.193
4838,0.113
4839,0.144
4840,0.131
4841,0.188
4842,0.097
4843,0.186
4844,0.154
4845,0.108
4846,0.078
4847,0.088
4848,0.084
4849,0.013
4850,0.088
4851,0.14
4852,0.151
4853,0.03
4854,0.08
4855,0.123
4856,0.139
4857,0.149
4858,0.014
4859,0.01
4860,0.137
4861,0.141
4862,0.097
4863,0.095
4864,0.15
4865,0.144
4866,0.06
4867,0.044
4868,0.147
4869,2.166
4870,0.13
4871,0.032
4872,0.088
4873,0.017
4874,0.057
4875,0.148
4876,0.016
4877,0.156
4878,0.144
4879,0.052
4880,0.035
4881,0.012
4882,0.052
4883,0.029
4884,0.07
4885,0.056
4886,0.078
4887,1.183
4888,0.018
4889,0.062
4890,0.036
4891,0.071
4892,0.081
4893,0.014
4894,2.981
4895,0.103
4896,0.038
4897,0.118
4898,0.072
4899,0.029
4900,0.235
4901,0.085
4902,0.01
4903,0.046
4904,0.022
4905,0.041
4906,0.091
4907,0.005
4908,0.072
4909,0.078
4910,0.016
4911,0.091
4912,0.044
4913,0.079
4914,0.087
4915,0.071
4916,0.022
4917,0.127
4918,0.095
4919,0.127
4920,0.101
4921,0.104
4922,0.05
4923,0.097
4924,0.088
4925,0.043
4926,0.065
4927,0.178
4928,0.079
4929,0.004
4930,0.009
4931,0.092
4932,0.059
4933,0.038
4934,0.029
4935,0.013
4936,0.067
4937,0.094
4938,0.068
4939,0.007
4940,0.047
4941,0.022
4942,0.127
4943,0.088
4944,0.074
4945,0.135
4946,0.007
4947,0.041
4948,0.15
4949,0.047
4950,0.032
4951,0.164
4952,0.061
4953,0.077
4954,0.006
4955,0.035
4956,0.064
4957,0.007
4958,0.784
4959,0.099
4960,0.047
4961,0.032
4962,0.081
4963,0.115
4964,0.064
4965,0.054
4966,0.086
4967,0.095
4968,0.111
4969,1.48
4970,0.074
4971,0.097
4972,0.056
4973,1.401
4974,0.061
4975,0.167
4976,0.063
4977,0.08
4978,0.078
4979,0.007
4980,0.101
4981,0.044
4982,0.001
4983,0.055
4984,0.056
4985,0.033
4986,0.1
4987,0.161
4988,0.072
4989,0.148
4990,0.052
4991,0.066
4992,0.008
4993,0.144
4994,0.021
4995,0.093
4996,0.07
4997,0.106
4998,0.021
4999,2.325
5000,0.129
5001,0.176
5002,0.135
5003,0.13
5004,0.013
5005,0.112
5006,0.081
5007,0.1
5008,0.148
5009,0.088
5010,0.149
5011,0.132
5012,0.154
5013,0.142
5014,0.186
5015,0.021
5016,0.067
5017,0.146
5018,0.122
5019,0.111
5020,0.111
5021,0.102
5022,0.12
5023,0.143
5024,3.095
5025,0.105
5026,0.015
5027,0.007
5028,0.043
5029,0.031
5030,0.027
5031,0.058
5032,0.111
5033,0.061
5034,0.149
5035,0.13
5036,0.003
5037,0.085
5038,0.158
5039,0.688
5040,0.052
5041,0.034
5042,0.089
5043,0.027
5044,0.068
5045,0.128
5046,0.053
5047,0.042
5048,0.036
5049,0.063
5050,0.024
5051,0.062
5052,0.021
5053,0.084
5054,0.087
5055,0.061
5056,0.004
5057,0.084
5058,0.083
5059,0.097
5060,0.08
5061,0.166
5062,0.146
5063,0.042
5064,0.01
5065,0.206
5066,1.87
5067,0.093
5068,0.055
5069,0.04
5070,0.037
5071,0.095
5072,0.022
5073,0.061
5074,0.01
5075,0.033
5076,0.022
5077,0.065
5078,0.041
5079,0.034
5080,0.064
5081,0.007
5082,0.098
5083,0.076
5084,0.167
5085,0.124
5086,0.085
5087,0.106
5088,0.146
5089,0.196
5090,0.082
5091,0.125
5092,0.127
5093,0.192
5094,0.09
5095,0.149
5096,0.005
5097,0.028
5098,0.022
5099,0.051
5100,0.027
5101,2.799
5102,0.015
5103,0.006
5104,0.04
5105,0.049
5106,0.042
5107,0.14
5108,0.137
5109,0.096
5110,0.15
5111,0.028
5112,0.074
5113,0.139
5114,0.061
5115,0.169
5116,0.179
5117,0.017
5118,0.114
5119,0.19
5120,0.002
5121,0.021
5122,0.048
5123,0.016
5124,0.045
5125,0.036
5126,0.011
5127,0.009
5128,0.04
5129,0.018
5130,0.034
5131,0.153
5132,0.202
5133,0.171
5134,0.151
5135,0.008
5136,0.185
5137,0.015
5138,0.174
5139,0.187
5140,0.13
5141,0.035
5142,0.061
5143,0.095
5144,0.024
5145,0.018
5146,0.042
5147,0.018
5148,0.007
5149,0.003
5150,0.014
5151,0.02
5152,0.038
5153,0.011
5154,0.013
5155,2.945
5156,0.162
5157,0.141
5158,0.001
5159,0.189
5160,0.151
5161,0.044
5162,0.063
5163,0.014
5164,0.004
5165,0.068
5166,0.117
5167,0.027
5168,0.153
5169,0.063
5170,0.137
5171,0.056
5172,0.593
5173,0.035
5174,0.138
5175,0.016
5176,0.078
5177,0.026
5178,0.055
5179,0.198
5180,0.101
5181,0.096
5182,0.197
5183,0.136
5184,0.137
5185,0.044
5186,0.139
5187,0.028
5188,0.11
5189,0.2
5190,0.168
5191,0.049
5192,0.071
5193,0.184
5194,0.041
5195,0.197
5196,0.136
5197,0.016
5198,0.754
5199,0.184
5200,0.152
5201,0.018
5202,0.143
5203,0.06
5204,0.028
5205,0.027
5206,0.059
5207,0.18
5208,1.304
5209,0.03
5210,0.057
5211,0.193
5212,0.062
5213,0.138
5214,0.075
5215,0.074
5216,0.031
5217,0.024
5218,0.014
5219,0.009
5220,0.042
5221,0.037
5222,0.018
5223,0.032
5224,0.015
5225,0.015
5226,0.007
5227,0.137
5228,0.09
5229,0.215
5230,0.162
5231,0.015
5232,0.08
5233,0.013
5234,0.052
5235,0.165
5236,0.039
5237,0.012
5238,0.048
5239,0.054
5240,0.018
5241,0.049
5242,0.029
5243,0.025
5244,0.031
5245,0.012
5246,0.015
5247,0.039
5248,0.006
5249,0.01
5250,0.039
5251,0.185
5252,0.015
5253,0.207
5254,0.201
5255,0.147
5256,0.036
5257,0.008
5258,0.138
5259,0.081
5260,0.153
5261,0.039
5262,0.107
5263,0.219
5264,0.014
5265,0.026
5266,0.014
5267,0.046
5268,0.028
5269,0.028
5270,0.004
5271,0.006
5272,0.024
5273,0.026
5274,0.039
5275,0.022
5276,0.051
5277,0.016
5278,0.179
5279,0.164
5280,0.714
5281,2.784
5282,2.313
5283,0.132
5284,0.01
5285,2.081
5286,0.182
5287,0.113
5288,0.029
5289,0.028
5290,0.007
5291,0.042
5292,0.042
5293,0.03
5294,0.036
5295,0.023
5296,0.008
5297,0.01
5298,0.003
5299,0.074
5300,0.218
5301,0.223
5302,0.028
5303,0.127
5304,0.124
5305,0.163
5306,1.088
5307,0.181
5308,0.194
5309,0.125
5310,0.028
5311,0.158
5312,0.034
5313,0.001
5314,0.004
5315,0.021
5316,0.011
5317,0.033
5318,0.048
5319,0.035
5320,0.004
5321,0.041
5322,0.027
5323,0.153
5324,0.003
5325,0.022
5326,0.04
5327,0.102
5328,0.201
5329,0.073
5330,3.144
5331,0.164
5332,0.088
5333,0.015
5334,1.713
5335,0.136
5336,0.197
5337,0.165
5338,0.098
5339,0.008
5340,0.15
5341,0.217
5342,0.204
5343,0.781
5344,0.095
5345,0.038
5346,0.024
5347,0.17
5348,0.189
5349,0.002
5350,0.205
5351,0.14
5352,0.114
5353,0.072
5354,0.092
5355,0.186
5356,0.061
5357,0.2
5358,0.067
5359,0.126
5360,0.109
5361,0.025
5362,0.188
5363,0.014
5364,0.171
5365,0.034
5366,0.079
5367,0.123
5368,0.186
5369,0.038
5370,0.116
5371,0.023
5372,0.033
5373,0.023
5374,0.037
5375,0.191
5376,0.195
5377,0.061
5378,0.117
5379,0.111
5380,2.093
5381,0.194
5382,0.024
5383,0.013
5384,0.032
5385,0.012
5386,0.049
5387,0.002
5388,0.03
5389,0.048
5390,0.034
5391,0.042
5392,0.031
5393,0.027
5394,0.05
5395,0.081
5396,0.075
5397,0.213
5398,0.153
5399,0.578
5400,0.101
5401,0.196
5402,0.099
5403,0.091
5404,0.14
5405,0.117
5406,0.144
5407,0.037
5408,0.02
5409,0.043
5410,0.015
5411,0.036
5412,0.014
5413,0.029
5414,0.023
5415,0.021
5416,0.029
5417,0.025
5418,0.023
5419,0.214
5420,0.189
5421,0.035
5422,0.104
5423,0.022
5424,0.024
5425,0.132
5426,0.071
5427,0.135
5428,0.027
5429,0.065
5430,0.019
5431,0.031
5432,0.016
5433,0.015
5434,0.045
5435,0.033
5436,0.02
5437,0.264
5438,0.003
5439,0.034
5440,0.034
5441,0.032
5442,0.049
5443,0.117
5444,0.171
5445,0.051
5446,0.162
5447,0.063
5448,0.046
5449,0.162
5450,0.128
5451,0.196
5452,0.153
5453,0.024
5454,0.017
5455,0.133
5456,0.029
5457,0.029
5458,0.012
5459,0.047
5460,0.031
5461,0.033
5462,0.041
5463,0.022
5464,0.002
5465,0.57
5466,0.044
5467,0.01
5468,0.027
5469,0.159
5470,0.176
5471,0.069
5472,0.036
5473,0.143
5474,0.046
5475,0.151
5476,0.6
5477,0.066
5478,0.19
5479,0.061
5480,0.005
5481,0.013
5482,0.047
5483,0.035
5484,0.011
5485,0.05
5486,0.037
5487,0.044
5488,0.039
5489,0.009
5490,0.001
5491,0.189
5492,0.172
5493,0.216
5494,0.065
5495,0.153
5496,0.194
5497,0.103
5498,0.108
5499,0.034
5500,3.251
5501,0.135
5502,0.16
5503,2.054
5504,0.187
5505,0.057
5506,0.16
5507,0.133
5508,0.12
5509,3.115
5510,0.017
5511,0.055
5512,0.094
5513,0.148
5514,0.082
5515,0.131
5516,0.078
5517,0.196
5518,0.048
5519,0.192
5520,2.249
5521,0.43
5522,0.162
5523,0.132
5524,0.115
5525,0.012
5526,0.099
5527,0.098
5528,0.136
5529,1.311
5530,0.081
5531,0.143
5532,0.101
5533,0.015
5534,0.11
5535,0.165
5536,0.063
5537,0.104
5538,0.069
5539,0.145
5540,0.133
5541,0.151
5542,0.188
5543,0.088
5544,0.045
5545,0.108
5546,0.115
5547,0.196
5548,0.118
5549,0.139
5550,0.012
5551,0.058
5552,0.016
5553,0.02
5554,0.009
5555,0.031
5556,0.015
5557,0.029
5558,0.051
5559,0.01
5560,0.024
5561,0.015
5562,0.039
5563,0.168
5564,0.095
5565,0.215
5566,0.137
5567,0.113
5568,0.082
5569,0.052
5570,0.107
5571,0.073
5572,0.011
5573,0.099
5574,0.133
5575,0.039
5576,0.037
5577,0.017
5578,0.011
5579,0.041
5580,0.002
5581,0.041
5582,0.013
5583,0.009
5584,0.003
5585,0.006
5586,0.017
5587,0.112
5588,0.223
5589,0.079
5590,0.079
5591,0.034
5592,0.022
5593,0.189
5594,0.181
5595,0.135
5596,0.123
5597,0.103
5598,0.061
5599,0.034
5600,0.007
5601,0.027
5602,0.034
5603,0.035
5604,0.014
5605,0.048
5606,0.026
5607,0.028
5608,0.001
5609,0.035
5610,2.151
5611,0.047
5612,0.078
5613,0.164
5614,0.132
5615,0.036
5616,0.136
5617,0.133
5618,0.038
5619,0.187
5620,0.16
5621,0.083
5622,0.014
5623,2.394
5624,0.045
5625,0.045
5626,0.025
5627,0.034
5628,0.006
5629,0.005
5630,0.021
5631,0.038
5632,0.004
5633,0.006
5634,0.009
5635,0.127
5636,0.213
5637,0.129
5638,0.157
5639,0.144
5640,0.156
5641,0.034
5642,0.179
5643,0.074
5644,0.146
5645,0.059
5646,0.161
5647,0.053
5648,0.027
5649,0.049
5650,0.049
5651,0.041
5652,0.02
5653,0.044
5654,0.05
5655,0.019
5656,0.021
5657,0.03
5658,0.042
5659,0.177
5660,0.133
5661,0.221
5662,0.186
5663,2.118
5664,0.142
5665,0.147
5666,0.156
5667,0.002
5668,0.085
5669,0.078
5670,0.113
5671,0.103
5672,0.165
5673,0.106
5674,0.073
5675,0.121
5676,0.188
5677,0.119
5678,0.17
5679,0.101
5680,0.065
5681,0.155
5682,0.158
5683,0.041
5684,0.008
5685,0.206
5686,0.023
5687,0.145
5688,0.185
5689,0.075
5690,0.147
5691,0.192
5692,0.048
5693,0.075
5694,0.132
5695,2.75
5696,0.161
5697,0.143
5698,0.122
5699,0.147
5700,0.011
5701,0.079
5702,3.043
5703,0.081
5704,0.141
5705,0.047
5706,0.04
5707,0.048
5708,0.084
5709,0.141
5710,0.125
5711,0.054
5712,0.134
5713,0.159
5714,0.066
5715,0.166
5716,0.159
5717,0.051
5718,0.05
5719,0.101
5720,0.039
5721,0.019
5722,0.048
5723,0.01
5724,0.035
5725,0.051
5726,0.021
5727,0.006
5728,0.039
5729,0.045
5730,0.039
5731,0.106
5732,0.142
5733,0.006
5734,0.118
5735,0.077
5736,0.174
5737,0.097
5738,0.11
5739,0.108
5740,0.051
5741,0.108
5742,0.095
5743,0.162
5744,0.032
5745,0.012
5746,0.019
5747,0.051
5748,0.018
5749,0.016
5750,0.033
5751,0.032
5752,0.01
5753,0.048
5754,0.02
5755,0.179
5756,0.004
5757,0.125
5758,0.031
5759,0.049
5760,0.115
5761,0.19
5762,0.149
5763,0.087
5764,0.097
5765,0.127
5766,0.03
5767,0.066
5768,0.046
5769,0.03
5770,0.022
5771,0.044
5772,0.02
5773,0.031
5774,0.026
5775,0.034
5776,0.02
5777,0.044
5778,0.02
5779,0.222
5780,0.105
5781,0.02
5782,0.106
5783,0.041
5784,0.134
5785,0.172
5786,0.135
5787,0.003
5788,1.498
5789,0.084
5790,0.018
5791,0.072
5792,0.004
5793,0.034
5794,0.022
5795,0.027
5796,0.017
5797,0.027
5798,0.028
5799,0.04
5800,0.027
5801,0.008
5802,0.016
5803,0.204
5804,0.114
5805,0.164
5806,0.148
5807,0.191
5808,0.14
5809,0.058
5810,0.111
5811,0.15
5812,0.166
5813,0.094
5814,0.087
5815,0.18
5816,0.021
5817,0.046
5818,0.02
5819,0.506
5820,0.034
5821,0.036
5822,0.002
5823,0.024
5824,0.016
5825,0.025
5826,0.05
5827,0.078
5828,0.004
5829,0.155
5830,0.214
5831,0.088
5832,0.065
5833,1.022
5834,0.134
5835,0.05
5836,0.145
5837,0.021
5838,0.068
5839,0.189
5840,0.014
5841,0.01
5842,0.024
5843,0.138
5844,0.045
5845,0.153
5846,0.148
5847,0.128
5848,0.041
5849,0.194
5850,0.062
5851,2.811
5852,0.107
5853,0.082
5854,0.085
5855,0.024
5856,2.765
5857,0.042
5858,0.138
5859,0.051
5860,0.071
5861,0.013
5862,0.101
5863,0.076
5864,0.122
5865,0.142
5866,0.11
5867,0.041
5868,0.1
5869,0.072
5870,0.025
5871,0.118
5872,0.033
5873,0.124
5874,0.082
5875,0.075
5876,0.142
5877,0.08
5878,0.075
5879,0.05
5880,0.144
5881,0.156
5882,2.428
5883,0.013
5884,0.136
5885,0.133
5886,0.154
5887,0.004
5888,0.024
5889,0.029
5890,0.065
5891,0.09
5892,0.106
5893,0.037
5894,0.065
5895,0.012
5896,0.077
5897,0.042
5898,0.061
5899,0.073
5900,0.14
5901,0.039
5902,0.048
5903,0.123
5904,0.092
5905,0.063
5906,0.142
5907,0.084
5908,0.053
5909,0.012
5910,0.125
5911,0.368
5912,0.002
5913,0.032
5914,0.059
5915,0.056
5916,0.001
5917,0.061
5918,0.108
5919,0.106
5920,0.06
5921,0.099
5922,0.018
5923,0.142
5924,0.077
5925,0.037
5926,0.173
5927,0.055
5928,0.014
5929,0.139
5930,0.148
5931,0.045
5932,0.064
5933,0.103
5934,0.071
5935,0.038
5936,0.098
5937,0.036
5938,0.084
5939,0.044
5940,0.092
5941,0.082
5942,0.004
5943,0.057
5944,0.071
5945,0.018
5946,0.039
5947,0.12
5948,0.056
5949,0.059
5950,0.02
5951,0.14
5952,0.098
5953,0.137
5954,0.009
5955,0.119
5956,0.028
5957,0.012
5958,0.144
5959,2.237
5960,0.081
5961,0.049
5962,0.082
5963,0.101
5964,0.004
5965,0.092
5966,0.06
5967,0.027
5968,0.104
5969,0.008
5970,0.072
5971,0.155
5972,0.191
5973,0.136
5974,0.044
5975,0.107
5976,0.13
5977,0.068
5978,0.139
5979,0.076
5980,0.122
5981,0.052
5982,0.053
5983,0.115
5984,0.045
5985,0.055
5986,0.083
5987,0.02
5988,0.051
5989,0.078
5990,0.037
5991,0.09
5992,0.099
5993,0.005
5994,0.049
5995,0.187
5996,0.153
5997,0.159
5998,0.025
5999,0.098
6000,0.145
6001,0.021
6002,0.739
6003,0.148
6004,0.11
6005,0.133
6006,0.073
6007,0.179
6008,1.907
6009,0.108
6010,0.066
6011,0.141
6012,0.165
6013,0.156
6014,0.191
6015,0.015
6016,0.038
6017,0.062
6018,2.972
6019,0.027
6020,0.161
6021,0.05
6022,0.05
6023,0.121
6024,0.092
6025,0.093
6026,0.125
6027,0.135
6028,0.13
6029,0.012
6030,0.156
6031,0.104
6032,0.06
6033,0.04
6034,0.041
6035,0.037
6036,0.089
6037,0.152
6038,0.051
6039,0.067
6040,0.089
6041,0.044
6042,0.053
6043,0.035
6044,0.07
6045,0.091
6046,0.005
6047,0.035
6048,0.155
6049,0.082
6050,0.097
6051,0.131
6052,0.286
6053,0.974
6054,0.053
6055,0.03
6056,0.076
6057,0.084
6058,0.093
6059,0.476
6060,0.063
6061,0.051
6062,0.105
6063,0.047
6064,0.104
6065,0.006
6066,0.046
6067,0.127
6068,0.062
6069,0.085
6070,0.128
6071,0.329
6072,0.006
6073,0.09
6074,0.078
6075,0.488
6076,0.044
6077,0.098
6078,0.075
6079,0.12
6080,0.105
6081,0.087
6082,0.06
6083,0.055
6084,0.092
6085,0.04
6086,0.03
6087,0.036
6088,0.053
6089,0.093
6090,0.005
6091,0.161
6092,0.161
6093,0.08
6094,0.114
6095,0.04
6096,0.124
6097,0.059
6098,0.047
6099,0.023
6100,0.113
6101,0.084
6102,0.066
6103,0.108
6104,0.038
6105,0.096
6106,0.018
6107,0.028
6108,0.027
6109,0.098
6110,0.093
6111,0.004
6112,0.027
6113,0.078
6114,0.07
6115,0.03
6116,0.076
6117,0.131
6118,0.175
6119,2.531
6120,0.067
6121,0.039
6122,0.111
6123,0.114
6124,0.135
6125,0.103
6126,0.068
6127,0.131
6128,0.015
6129,0.027
6130,0.083
6131,0.016
6132,0.065
6133,0.049
6134,0.105
6135,0.09
6136,0.011
6137,0.057
6138,0.07
6139,0.069
